x_num,hand_sensor_id,hand_roll,hand_pitch,hand_yaw,hand_acc_x,hand_acc_y,hand_acc_z,head_sensor_id,head_roll,head_pitch,head_yaw,head_acc_x,head_acc_y,head_acc_z
28.90000000000014,,,,,,,,ID:100-1,-0.79,-0.51,155.23,0.0,0.0,0.0
29.000000000000142,,,,,,,,ID:100-1,-0.79,-0.51,155.23,0.0,0.0,0.0
29.100000000000144,,,,,,,,ID:100-1,-0.79,-0.51,155.23,0.0,0.0,0.0
29.200000000000145,,,,,,,,ID:100-1,-0.79,-0.51,155.23,0.0,0.0,0.0
29.300000000000146,,,,,,,,ID:100-1,-0.79,-0.51,155.23,0.0,0.0,0.0
29.400000000000148,,,,,,,,ID:100-1,-0.79,-0.51,155.23,0.0,0.0,0.0
29.50000000000015,,,,,,,,ID:100-1,-0.79,-0.51,155.23,0.0,0.0,0.0
29.60000000000015,,,,,,,,ID:100-1,-0.79,-0.51,155.23,0.0,0.0,0.0
29.700000000000152,,,,,,,,ID:100-1,-0.79,-0.51,155.23,0.0,0.0,0.0
29.800000000000153,,,,,,,,ID:100-1,-0.79,-0.51,155.23,0.0,0.0,0.0
29.900000000000155,,,,,,,,ID:100-1,-0.79,-0.51,155.23,0.0,0.0,0.0
30.000000000000156,,,,,,,,ID:100-1,-0.79,-0.51,155.23,0.0,0.0,0.0
30.100000000000158,,,,,,,,ID:100-1,-0.79,-0.51,155.23,0.0,0.0,0.0
30.20000000000016,,,,,,,,ID:100-1,-0.79,-0.51,155.23,0.0,0.0,0.0
30.30000000000016,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
30.400000000000162,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
30.500000000000163,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
30.600000000000165,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
30.700000000000166,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
30.800000000000168,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
30.90000000000017,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
31.00000000000017,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
31.100000000000172,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
31.200000000000173,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
31.300000000000175,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
31.400000000000176,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
31.500000000000178,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
31.60000000000018,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
31.70000000000018,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
31.800000000000182,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
31.900000000000183,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
32.000000000000185,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
32.100000000000186,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
32.20000000000019,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
32.30000000000019,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
32.40000000000019,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
32.50000000000019,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
32.60000000000019,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
32.700000000000195,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
32.800000000000196,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
32.9000000000002,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
33.0000000000002,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
33.1000000000002,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
33.2000000000002,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
33.3000000000002,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
33.400000000000205,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
33.500000000000206,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
33.60000000000021,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
33.70000000000021,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
33.80000000000021,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
33.90000000000021,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
34.00000000000021,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
34.100000000000215,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
34.200000000000216,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
34.30000000000022,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
34.40000000000022,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
34.50000000000022,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
34.60000000000022,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
34.70000000000022,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
34.800000000000225,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
34.900000000000226,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
35.00000000000023,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
35.10000000000023,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
35.20000000000023,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
35.30000000000023,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
35.40000000000023,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
35.500000000000234,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
35.600000000000236,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
35.70000000000024,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
35.80000000000024,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
35.90000000000024,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
36.00000000000024,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
36.10000000000024,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
36.200000000000244,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
36.300000000000246,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
36.40000000000025,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
36.50000000000025,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
36.60000000000025,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
36.70000000000025,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
36.80000000000025,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
36.900000000000254,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
37.000000000000256,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
37.10000000000026,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
37.20000000000026,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
37.30000000000026,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
37.40000000000026,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
37.50000000000026,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
37.600000000000264,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
37.700000000000266,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
37.80000000000027,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
37.90000000000027,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
38.00000000000027,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
38.10000000000027,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
38.20000000000027,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
38.300000000000274,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
38.400000000000276,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
38.50000000000028,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
38.60000000000028,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
38.70000000000028,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
38.80000000000028,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
38.90000000000028,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
39.000000000000284,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
39.100000000000286,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
39.20000000000029,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
39.30000000000029,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
39.40000000000029,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
39.50000000000029,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
39.60000000000029,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
39.700000000000294,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
39.800000000000296,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
39.9000000000003,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
40.0000000000003,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
40.1000000000003,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
40.2000000000003,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
40.3000000000003,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
40.400000000000304,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
40.500000000000306,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
40.60000000000031,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
40.70000000000031,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
40.80000000000031,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
40.90000000000031,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
41.00000000000031,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
41.100000000000314,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
41.200000000000315,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
41.30000000000032,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
41.40000000000032,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
41.50000000000032,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
41.60000000000032,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
41.70000000000032,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
41.800000000000324,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
41.900000000000325,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
42.00000000000033,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
42.10000000000033,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
42.20000000000033,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
42.30000000000033,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
42.40000000000033,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
42.500000000000334,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
42.600000000000335,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
42.70000000000034,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
42.80000000000034,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
42.90000000000034,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
43.00000000000034,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
43.10000000000034,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
43.200000000000344,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
43.300000000000345,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
43.40000000000035,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
43.50000000000035,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
43.60000000000035,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
43.70000000000035,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
43.80000000000035,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
43.900000000000354,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
44.000000000000355,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
44.10000000000036,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
44.20000000000036,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
44.30000000000036,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
44.40000000000036,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
44.50000000000036,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
44.600000000000364,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
44.700000000000365,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
44.80000000000037,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
44.90000000000037,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
45.00000000000037,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
45.10000000000037,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
45.20000000000037,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
45.300000000000374,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
45.400000000000375,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
45.50000000000038,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
45.60000000000038,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
45.70000000000038,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
45.80000000000038,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
45.90000000000038,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
46.000000000000384,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
46.100000000000385,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
46.20000000000039,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
46.30000000000039,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
46.40000000000039,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
46.50000000000039,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
46.60000000000039,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
46.700000000000394,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
46.800000000000395,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
46.9000000000004,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
47.0000000000004,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
47.1000000000004,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
47.2000000000004,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
47.3000000000004,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
47.400000000000404,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
47.500000000000405,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
47.600000000000406,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
47.70000000000041,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
47.80000000000041,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
47.90000000000041,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
48.00000000000041,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
48.10000000000041,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
48.200000000000415,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
48.300000000000416,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
48.40000000000042,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
48.50000000000042,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
48.60000000000042,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
48.70000000000042,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
48.80000000000042,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
48.900000000000425,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
49.000000000000426,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
49.10000000000043,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
49.20000000000043,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
49.30000000000043,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
49.40000000000043,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
49.50000000000043,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
49.600000000000435,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
49.700000000000436,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
49.80000000000044,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
49.90000000000044,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
50.00000000000044,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
50.10000000000044,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
50.20000000000044,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
50.300000000000445,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
50.400000000000446,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
50.50000000000045,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
50.60000000000045,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
50.70000000000045,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
50.80000000000045,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
50.90000000000045,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
51.000000000000455,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
51.100000000000456,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
51.20000000000046,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
51.30000000000046,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
51.40000000000046,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
51.50000000000046,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
51.60000000000046,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
51.700000000000465,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
51.800000000000466,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
51.90000000000047,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
52.00000000000047,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
52.10000000000047,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
52.20000000000047,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
52.30000000000047,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
52.400000000000475,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
52.500000000000476,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
52.60000000000048,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
52.70000000000048,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
52.80000000000048,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
52.90000000000048,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
53.00000000000048,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
53.100000000000485,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
53.200000000000486,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
53.30000000000049,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
53.40000000000049,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
53.50000000000049,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
53.60000000000049,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
53.70000000000049,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
53.800000000000495,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
53.900000000000496,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
54.0000000000005,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
54.1000000000005,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
54.2000000000005,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
54.3000000000005,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
54.4000000000005,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
54.500000000000504,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
54.600000000000506,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
54.70000000000051,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
54.80000000000051,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
54.90000000000051,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
55.00000000000051,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
55.10000000000051,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
55.200000000000514,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
55.300000000000516,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
55.40000000000052,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
55.50000000000052,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
55.60000000000052,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
55.70000000000052,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
55.80000000000052,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
55.900000000000524,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
56.000000000000526,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
56.10000000000053,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
56.20000000000053,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
56.30000000000053,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
56.40000000000053,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
56.50000000000053,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
56.600000000000534,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
56.700000000000536,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
56.80000000000054,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
56.90000000000054,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
57.00000000000054,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
57.10000000000054,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
57.20000000000054,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
57.300000000000544,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
57.400000000000546,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
57.50000000000055,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
57.60000000000055,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
57.70000000000055,,,,,,,,ID:100-1,-0.78,-0.51,155.23,0.0,0.0,0.0
