Y-M-D,H-M-S,Roll_hand,Pitch_hand,Yaw_hand,Acc_x_hand,Acc_y_hand,Acc_z_hand,Roll_head,Pitch_head,Yaw_head,Acc_x_head,Acc_y_head,Acc_z_head
2022-11-14,02:38:21.442594,114.32,74.4,-46.71,3.2,3.2,-2.8000000000000003,-89.8,15.48,159.87,0.0,0.0,0.0
2022-11-14,02:38:21.446793,115.08,74.65,-47.42,2.6,-0.8,-1.0999999999999999,-89.28,15.5,160.31,-0.3,-0.1,-0.5
2022-11-14,02:38:21.512813,114.9,74.63,-47.1,0.0,0.8,-0.2,-89.2,15.28,160.64,0.0,0.0,0.0
2022-11-14,02:38:21.612796,115.23,74.46,-46.77,0.0,0.0,0.0,-89.17,15.17,160.71,0.0,0.0,0.0
2022-11-14,02:38:21.712752,115.66,74.33,-46.82,0.0,0.0,0.0,-89.39,14.99,160.73,-1.5,-0.3,-0.7000000000000001
2022-11-14,02:38:21.995884,116.33,74.16,-46.92,0.0,0.0,0.0,-89.72,14.87,160.29,0.0,0.0,0.0
2022-11-14,02:38:21.999302,116.53,74.03,-47.19,0.0,0.0,0.0,-90.17,15.02,159.74,0.0,0.0,0.0
2022-11-14,02:38:22.012763,116.69,73.94,-47.31,0.0,0.0,0.0,-90.58,15.13,159.11,1.7000000000000002,0.7000000000000001,0.7000000000000001
2022-11-14,02:38:22.112746,116.7,74.06,-47.37,0.0,0.0,0.0,-90.79,15.08,158.86,0.0,0.0,0.0
2022-11-14,02:38:22.212750,116.62,74.22,-47.39,0.0,0.0,0.0,-91.05,14.72,158.72,0.0,0.0,0.0
2022-11-14,02:38:22.312786,116.55,74.39,-47.11,0.0,0.0,0.0,-91.33,14.43,158.64,0.0,0.0,0.0
2022-11-14,02:38:22.635223,113.24,74.3,-45.05,0.6,-8.9,5.2,-91.6,14.12,158.44,-0.4,0.0,-0.1
2022-11-14,02:38:22.640372,108.17,72.53,-43.63,3.8,-4.6,2.6,-91.92,12.08,153.95,-18.0,2.9000000000000004,-0.5
2022-11-14,02:38:22.644151,102.38,69.59,-40.68,12.0,-6.0,2.6,-91.0,5.33,137.98,-31.6,7.7,-3.5999999999999996
2022-11-14,02:38:22.712810,98.9,66.49,-33.11,18.4,-1.4000000000000001,-13.0,-89.51,-2.19,120.13,-21.4,-1.4000000000000001,-8.799999999999999
2022-11-14,02:38:22.812791,94.06,65.65,-24.44,11.200000000000001,12.5,-42.1,-88.27,-7.03,110.65,-7.3,-23.3,-22.900000000000002
2022-11-14,02:38:22.912812,86.89,65.23,-21.58,-11.3,15.6,-63.2,-86.67,-11.43,107.1,-0.7000000000000001,-42.1,-61.0
2022-11-14,02:38:23.194739,80.87,61.32,-24.75,-18.099999999999998,2.8000000000000003,-67.5,-85.05,-14.35,105.38,2.4,-38.3,-90.3
2022-11-14,02:38:23.198367,78.7,55.02,-27.85,-4.6,3.1,-53.0,-83.16,-15.67,104.76,2.7,-26.8,-112.5
2022-11-14,02:38:23.212821,74.09,47.31,-30.68,-7.000000000000001,15.8,-30.4,-81.7,-19.25,103.89,4.1000000000000005,-15.299999999999999,-110.4
2022-11-14,02:38:23.312830,72.64,41.61,-32.33,-8.5,6.6000000000000005,-30.5,-80.65,-21.64,103.84,3.4000000000000004,-2.5,-85.9
2022-11-14,02:38:23.412849,72.32,38.19,-32.2,-7.9,8.200000000000001,-20.3,-79.35,-22.09,103.55,-2.1999999999999997,7.7,-51.800000000000004
2022-11-14,02:38:23.512871,72.73,37.2,-32.1,-10.7,7.8,-4.2,-78.42,-20.34,102.2,-5.8999999999999995,15.2,-11.700000000000001
2022-11-14,02:38:23.836174,74.94,40.06,-30.63,-12.2,10.299999999999999,12.3,-78.72,-18.96,102.04,-8.5,20.9,32.300000000000004
2022-11-14,02:38:23.841021,78.2,47.51,-28.24,-11.5,9.5,23.599999999999998,-79.79,-16.26,102.25,-11.600000000000001,28.9,80.9
2022-11-14,02:38:23.844908,81.48,59.65,-26.45,-20.7,12.1,38.0,-81.31,-13.0,102.58,-13.3,37.2,117.6
2022-11-14,02:38:23.912835,86.62,70.67,-24.13,-23.1,28.499999999999996,74.5,-82.55,-9.79,101.86,-16.1,42.6,124.9
2022-11-14,02:38:24.012865,92.47,72.1,-23.09,-34.4,28.999999999999996,68.0,-84.36,-6.33,101.01,-14.799999999999999,38.2,110.60000000000001
2022-11-14,02:38:24.112799,99.03,70.88,-29.51,-38.4,19.6,31.8,-86.43,-3.38,101.39,-9.1,31.8,78.9
2022-11-14,02:38:24.395849,104.77,71.45,-35.96,-31.4,20.200000000000003,-0.5,-87.73,-1.09,102.87,0.0,22.6,40.8
2022-11-14,02:38:24.399637,107.54,72.28,-39.04,-11.700000000000001,8.4,-2.9000000000000004,-88.48,2.45,108.04,12.3,2.8000000000000003,15.9
2022-11-14,02:38:24.412827,106.01,72.67,-37.87,-16.7,8.5,-2.1999999999999997,-89.17,8.6,122.32,33.4,-19.5,9.1
2022-11-14,02:38:24.513429,108.79,73.01,-36.89,-19.6,13.200000000000001,-1.4000000000000001,-88.69,13.37,140.18,41.9,-19.2,6.6000000000000005
2022-11-14,02:38:24.614631,109.76,72.64,-37.15,0.0,0.0,0.0,-87.53,15.08,152.62,30.8,-12.9,5.800000000000001
2022-11-14,02:38:24.714643,109.85,72.86,-36.34,-0.3,0.8,0.0,-86.05,14.96,158.59,21.4,-13.100000000000001,3.9
2022-11-14,02:38:25.091834,110.29,73.35,-35.59,0.0,0.0,0.0,-85.78,15.27,160.74,16.8,-15.8,1.7999999999999998
2022-11-14,02:38:25.096730,110.98,73.44,-35.34,0.0,0.0,0.0,-85.77,15.33,161.71,0.0,0.0,0.0
2022-11-14,02:38:25.100750,111.55,73.56,-34.91,0.0,0.0,0.0,-85.69,15.12,162.33,-0.2,-0.1,-0.1
2022-11-14,02:38:25.112952,111.67,73.62,-34.72,0.0,-0.1,0.1,-86.01,15.1,162.38,0.0,0.0,0.0
2022-11-14,02:38:25.212769,111.53,73.58,-34.64,0.0,0.0,0.0,-86.21,15.34,162.33,0.8999999999999999,0.0,0.1
2022-11-14,02:38:25.312784,111.51,73.7,-34.32,0.0,0.0,0.0,-86.3,15.66,162.15,2.3,-0.8,-0.1
2022-11-14,02:38:25.594781,111.99,73.86,-33.86,0.0,0.0,0.0,-86.32,15.73,162.02,5.5,-3.2,-0.5
2022-11-14,02:38:25.598369,112.38,73.83,-33.43,0.1,-0.2,0.1,-86.56,15.43,161.9,0.0,0.0,0.0
2022-11-14,02:38:25.612811,112.18,73.6,-32.68,0.0,0.0,0.0,-87.07,15.02,161.61,0.0,0.0,0.0
2022-11-14,02:38:25.712748,111.86,73.39,-31.18,0.0,0.0,0.0,-87.86,14.59,160.89,1.2,-2.3,-1.6
2022-11-14,02:38:25.812807,110.73,72.83,-28.5,5.4,-3.2,-1.7000000000000002,-89.48,12.77,158.23,-4.5,-6.6000000000000005,-7.3999999999999995
2022-11-14,02:38:25.912805,110.19,72.48,-22.41,6.9,0.2,-14.499999999999998,-91.34,7.09,148.55,-13.600000000000001,-13.3,-15.299999999999999
2022-11-14,02:38:26.236613,103.41,70.24,-16.42,10.9,-3.6999999999999997,-45.1,-91.87,-1.08,136.86,-3.1,-28.799999999999997,-37.4
2022-11-14,02:38:26.241853,89.29,64.84,-14.79,-4.8,-10.8,-79.9,-91.91,-8.6,129.43,3.4000000000000004,-31.0,-85.1
2022-11-14,02:38:26.245867,83.88,56.15,-16.44,-16.7,-19.5,-77.9,-90.21,-12.0,124.89,7.5,-22.900000000000002,-121.39999999999999
2022-11-14,02:38:26.312823,78.3,43.42,-19.36,-7.5,-8.7,-47.3,-88.65,-8.64,126.2,15.8,-18.099999999999998,-138.0
2022-11-14,02:38:26.412810,72.55,30.4,-21.39,-4.2,12.8,-21.8,-90.36,0.4,135.27,24.0,-8.3,-129.8
2022-11-14,02:38:26.512788,70.28,22.03,-21.57,-8.799999999999999,10.2,-13.600000000000001,-91.56,9.24,146.22,19.8,5.6000000000000005,-87.9
2022-11-14,02:38:26.796937,68.7,19.33,-21.62,-14.799999999999999,1.6,6.2,-89.79,16.51,154.06,6.4,20.7,-34.4
2022-11-14,02:38:26.800454,70.94,22.92,-20.95,-5.4,-0.7000000000000001,27.800000000000004,-88.71,21.79,158.17,-5.0,34.300000000000004,44.7
2022-11-14,02:38:26.812818,75.41,34.0,-16.74,-4.8,-0.8,45.1,-86.32,24.45,160.62,-7.1,54.1,128.7
2022-11-14,02:38:26.912755,83.26,51.77,-15.59,-34.2,9.8,73.4,-82.97,25.55,162.76,-4.2,60.3,167.3
2022-11-14,02:38:27.012769,93.11,63.14,-17.34,-42.0,31.8,109.5,-82.0,23.83,163.74,-2.3,60.6,165.0
2022-11-14,02:38:27.112772,95.86,63.59,-23.99,-47.9,24.9,65.60000000000001,-81.83,21.83,163.0,-5.2,58.8,130.8
2022-11-14,02:38:27.442895,103.53,63.67,-38.87,-38.7,19.6,13.700000000000001,-80.66,21.32,162.73,-0.5,49.2,77.4
2022-11-14,02:38:27.448415,110.06,68.26,-42.43,-21.2,12.7,-1.4000000000000001,-79.38,20.8,162.75,5.8999999999999995,32.9,30.3
2022-11-14,02:38:27.452219,111.78,71.71,-41.02,-16.7,6.6000000000000005,5.1,-79.52,21.18,163.08,10.0,20.0,12.0
2022-11-14,02:38:27.512773,110.12,70.69,-42.27,-24.8,1.2,9.2,-79.22,21.3,163.38,13.100000000000001,11.899999999999999,7.199999999999999
2022-11-14,02:38:27.612794,109.79,70.54,-43.14,-25.900000000000002,2.0,6.9,-79.16,21.43,163.72,14.6,8.799999999999999,5.2
2022-11-14,02:38:27.712804,109.18,70.66,-43.76,-25.1,-2.9000000000000004,7.9,-79.47,21.07,164.09,13.900000000000002,11.4,7.000000000000001
2022-11-14,02:38:27.998973,106.45,70.96,-43.77,-24.7,-10.9,9.2,-79.08,20.69,164.78,10.7,12.9,6.4
2022-11-14,02:38:28.002561,102.6,69.77,-44.57,-23.200000000000003,-10.8,10.7,-79.04,20.26,164.82,5.7,17.9,7.9
2022-11-14,02:38:28.012774,101.04,67.44,-45.03,-23.799999999999997,-6.3,11.5,-77.86,20.76,164.46,0.5,-1.4000000000000001,-0.3
2022-11-14,02:38:28.112844,100.31,65.89,-45.22,-27.6,-0.7000000000000001,9.8,-76.97,21.34,163.86,3.2,-7.9,-1.6
2022-11-14,02:38:28.212778,100.15,65.67,-45.92,-36.4,7.5,6.1,-77.29,21.52,162.55,4.5,-12.6,-1.7000000000000002
2022-11-14,02:38:28.312798,103.91,66.28,-47.35,-38.3,7.1,6.0,-77.69,21.71,161.55,7.1,-15.0,-0.8
2022-11-14,02:38:28.644853,106.26,66.87,-48.32,-36.6,3.5999999999999996,6.4,-78.21,21.56,161.18,0.0,0.0,0.0
2022-11-14,02:38:28.649655,107.03,67.13,-49.21,0.0,0.0,0.0,-78.66,21.41,160.6,-1.2,0.7000000000000001,-0.7000000000000001
2022-11-14,02:38:28.653468,107.22,67.54,-49.28,0.0,0.1,0.3,-79.59,21.0,159.88,0.0,0.3,0.1
2022-11-14,02:38:28.712784,107.45,67.62,-49.83,-2.3,0.1,1.4000000000000001,-80.47,20.63,159.51,-1.0999999999999999,2.9000000000000004,2.3
2022-11-14,02:38:28.812787,106.91,68.06,-52.01,-6.0,3.8,2.8000000000000003,-81.26,20.02,156.65,-14.099999999999998,7.6,0.8999999999999999
2022-11-14,02:38:28.912834,107.13,68.33,-56.79,0.0,0.5,-0.4,-82.79,18.06,143.65,-29.099999999999998,14.499999999999998,-2.4
2022-11-14,02:38:29.196124,108.53,68.72,-59.22,2.7,0.3,-4.0,-85.27,14.54,127.76,-21.2,9.6,-5.5
2022-11-14,02:38:29.199810,110.24,69.87,-58.17,0.2,-1.0999999999999999,0.7000000000000001,-86.73,11.18,119.66,-7.8,-3.5999999999999996,-2.7
2022-11-14,02:38:29.212791,108.72,68.74,-58.36,1.7000000000000002,-18.3,14.000000000000002,-88.02,9.89,117.71,-5.2,-8.4,-2.1
2022-11-14,02:38:29.312759,99.43,56.92,-61.37,0.0,-37.3,52.5,-90.0,7.66,113.64,-13.900000000000002,-3.8,-4.3
2022-11-14,02:38:29.412800,82.26,38.2,-69.05,-25.3,-17.1,84.1,-91.24,4.32,107.62,-18.099999999999998,1.7999999999999998,0.8999999999999999
2022-11-14,02:38:29.512749,66.45,22.23,-83.86,-44.6,46.300000000000004,68.5,-92.21,2.8,104.6,-22.0,18.099999999999998,2.1
2022-11-14,02:38:29.841292,57.01,13.56,-104.21,-28.299999999999997,97.1,42.5,-92.28,2.61,101.48,-16.0,31.8,6.2
2022-11-14,02:38:29.847309,45.76,10.66,-127.27,12.0,110.5,37.0,-92.51,3.07,98.29,-6.2,32.800000000000004,6.5
2022-11-14,02:38:29.857803,37.34,9.27,-147.06,27.1,62.6,27.3,-92.39,4.82,95.4,-1.7000000000000002,26.400000000000002,7.8
2022-11-14,02:38:29.913997,34.23,8.23,-153.43,-15.5,-26.3,9.3,-91.85,6.6,92.39,-1.7999999999999998,22.5,7.9
2022-11-14,02:38:30.013993,34.25,4.28,-141.55,-48.1,-118.10000000000001,7.7,-91.25,6.72,89.84,-0.8999999999999999,3.4000000000000004,-3.3000000000000003
2022-11-14,02:38:30.114396,33.91,-1.57,-114.17,-6.7,-187.1,21.9,-91.12,5.59,88.26,0.0,0.0,0.0
2022-11-14,02:38:30.453445,29.93,-5.85,-79.74,85.3,-179.7,34.300000000000004,-90.44,5.11,89.64,-0.8999999999999999,-2.1,-0.1
2022-11-14,02:38:30.457000,23.67,-7.83,-45.45,159.7,-108.7,29.5,-89.96,5.08,92.96,-1.7000000000000002,-7.1,-0.2
2022-11-14,02:38:30.460113,20.13,-10.01,-14.62,181.6,-7.3999999999999995,19.5,-89.62,4.68,97.23,2.7,-12.2,0.1
2022-11-14,02:38:30.512772,20.45,-13.38,12.91,134.7,79.10000000000001,8.4,-89.56,4.6,103.08,11.1,-16.8,0.8999999999999999
2022-11-14,02:38:30.612790,24.96,-16.19,37.88,56.10000000000001,111.00000000000001,-7.199999999999999,-89.21,5.21,114.32,34.0,-26.0,6.800000000000001
2022-11-14,02:38:30.712755,31.49,-16.4,58.21,-7.9,78.10000000000001,-13.8,-88.21,9.02,136.58,62.0,-12.1,8.4
2022-11-14,02:38:31.035810,36.73,-14.82,70.04,-18.0,3.3000000000000003,-13.900000000000002,-87.25,12.2,158.49,51.0,17.299999999999997,7.199999999999999
2022-11-14,02:38:31.040944,42.87,-12.56,66.6,-4.6,-68.4,-21.4,-85.82,14.07,170.99,20.0,27.6,6.2
2022-11-14,02:38:31.044849,50.36,-8.58,47.84,-28.999999999999996,-121.7,-25.8,-84.34,15.03,175.49,-2.1,26.1,5.2
2022-11-14,02:38:31.112802,53.33,-1.8,19.07,-95.1,-128.9,-18.7,-82.74,15.63,175.85,-14.000000000000002,23.599999999999998,4.5
2022-11-14,02:38:31.212757,52.34,4.71,-13.73,-158.7,-73.6,-0.8999999999999999,-81.42,16.15,174.79,0.0,0.8,-0.8999999999999999
2022-11-14,02:38:31.312719,48.96,8.44,-48.25,-166.1,19.2,15.4,-81.28,16.55,172.96,-1.0,5.7,-2.8000000000000003
2022-11-14,02:38:31.603057,47.85,9.58,-80.38,-111.3,101.2,16.400000000000002,-81.95,16.77,170.12,-1.7999999999999998,10.100000000000001,-4.5
2022-11-14,02:38:31.606659,51.19,12.74,-106.08,-30.599999999999998,132.5,-2.1999999999999997,-82.89,16.6,165.36,-1.2,14.7,-3.4000000000000004
2022-11-14,02:38:31.612746,55.71,20.2,-124.63,35.699999999999996,109.89999999999999,-9.8,-83.2,16.66,160.53,0.6,0.3,-0.4
2022-11-14,02:38:31.712761,57.32,27.7,-138.4,51.0,46.800000000000004,-10.2,-83.77,17.06,156.16,3.5999999999999996,1.6,-0.2
2022-11-14,02:38:31.812791,60.18,32.77,-141.33,15.9,-29.2,-11.600000000000001,-84.2,17.1,152.77,3.6999999999999997,5.4,0.1
2022-11-14,02:38:31.912812,66.77,33.79,-130.51,-8.7,-81.89999999999999,-7.9,-86.26,15.86,144.32,-19.900000000000002,21.4,-5.2
2022-11-14,02:38:32.243405,73.21,35.1,-114.07,6.2,-93.30000000000001,-3.9,-89.36,10.33,123.69,-29.2,40.300000000000004,-6.800000000000001
2022-11-14,02:38:32.248282,77.23,37.71,-98.83,20.200000000000003,-76.7,-11.200000000000001,-90.14,3.91,104.98,-13.5,32.300000000000004,-4.2
2022-11-14,02:38:32.252367,81.53,44.55,-85.05,39.5,-80.10000000000001,-28.9,-90.22,1.39,96.91,-2.5,18.5,-0.1
2022-11-14,02:38:32.312725,80.82,44.66,-67.88,55.800000000000004,-118.10000000000001,48.3,-90.8,1.15,94.12,2.1,19.2,1.0
2022-11-14,02:38:32.412796,74.95,23.22,-62.42,40.400000000000006,-138.6,152.8,-90.8,0.63,93.9,-2.1,20.3,1.7999999999999998
2022-11-14,02:38:32.512742,72.92,-9.17,-60.12,8.799999999999999,-80.0,235.0,-91.19,0.0,94.41,-6.800000000000001,25.5,-1.2
2022-11-14,02:38:32.797111,71.97,-37.47,-56.55,9.2,-4.8,179.1,-92.21,-0.54,94.51,-6.7,28.299999999999997,0.0
2022-11-14,02:38:32.800613,71.19,-46.65,-53.65,35.099999999999994,-18.7,24.7,-92.72,-0.29,94.83,-4.9,25.2,4.3
2022-11-14,02:38:32.812799,79.69,-36.65,-54.47,36.4,-19.8,-126.2,-92.72,0.15,95.57,-2.5,28.000000000000004,4.5
2022-11-14,02:38:32.912769,89.34,-10.17,-56.45,-7.8,44.0,-243.7,-92.66,0.7,96.4,-1.2,32.5,4.5
2022-11-14,02:38:33.012778,103.1,28.06,-63.92,-93.4,177.6,-191.1,-92.08,2.13,96.85,0.8999999999999999,26.8,7.1
2022-11-14,02:38:33.112809,109.1,62.69,-90.2,-114.9,222.29999999999998,-11.1,-91.2,3.59,97.43,-0.5,18.6,4.7
2022-11-14,02:38:33.436204,81.3,60.32,-161.86,-119.0,116.7,125.8,-90.74,3.82,98.01,-3.0,17.0,0.0
2022-11-14,02:38:33.441054,80.01,28.44,-177.15,-121.9,3.1,240.0,-90.83,1.79,97.14,-6.9,22.6,-2.4
2022-11-14,02:38:33.445148,75.95,-9.42,-171.95,-16.8,-92.60000000000001,294.8,-91.89,-0.37,95.49,-8.7,33.4,-1.7999999999999998
2022-11-14,02:38:33.512749,59.68,-43.2,-152.38,102.1,-153.5,214.1,-92.6,-1.23,94.21,-10.7,38.7,0.8999999999999999
2022-11-14,02:38:33.612751,23.85,-59.21,-107.32,127.1,-176.5,77.7,-93.28,-1.78,93.67,-13.200000000000001,38.800000000000004,3.0
2022-11-14,02:38:33.712729,7.61,-51.9,-70.69,101.2,-190.1,-33.900000000000006,-93.8,-2.09,94.05,-11.1,38.1,3.6999999999999997
2022-11-14,02:38:33.995102,25.64,-40.29,-61.44,75.5,-170.1,-138.6,-93.99,-2.35,94.46,0.0,0.0,0.0
2022-11-14,02:38:33.998671,55.83,-24.9,-63.25,50.3,-103.2,-224.10000000000002,-93.53,-1.89,95.03,-0.7000000000000001,-0.3,-0.3
2022-11-14,02:38:34.012774,75.21,0.7,-65.66,15.9,15.8,-243.4,-93.45,-1.04,95.48,-1.0,-4.3,-1.7000000000000002
2022-11-14,02:38:34.112718,81.06,29.45,-63.7,-37.6,93.30000000000001,-158.8,-93.51,-0.16,96.58,3.0,-10.299999999999999,-2.4
2022-11-14,02:38:34.212733,86.13,51.93,-66.15,-38.1,65.7,-50.8,-93.64,0.86,100.18,10.2,-14.899999999999999,-4.0
2022-11-14,02:38:34.312697,86.38,63.71,-68.61,1.3,-24.7,4.2,-93.15,0.68,102.48,5.1,-6.6000000000000005,-2.9000000000000004
2022-11-14,02:38:34.636544,85.45,64.15,-67.82,20.8,-78.8,20.200000000000003,-92.83,-0.39,102.22,2.6,-0.8999999999999999,-3.4000000000000004
2022-11-14,02:38:34.641581,85.18,56.16,-66.02,34.599999999999994,-141.79999999999998,61.6,-93.09,0.5,104.32,11.4,-6.800000000000001,2.0
2022-11-14,02:38:34.645436,78.66,37.03,-66.47,35.9,-183.5,166.9,-93.78,5.09,116.55,30.0,-14.7,0.8999999999999999
2022-11-14,02:38:34.712684,68.61,9.04,-65.54,16.5,-113.7,265.7,-94.66,11.08,133.34,33.5,-0.4,1.7000000000000002
2022-11-14,02:38:34.812723,56.24,-21.07,-60.97,-18.4,7.3,240.89999999999998,-93.87,14.89,146.51,24.8,9.9,4.3
2022-11-14,02:38:34.912718,46.96,-47.56,-53.51,-57.8,57.099999999999994,125.8,-91.76,16.11,154.17,17.4,7.6,2.7
2022-11-14,02:38:35.194791,29.6,-66.17,-41.39,-84.0,46.300000000000004,13.5,-90.02,16.72,158.93,19.3,6.6000000000000005,0.8999999999999999
2022-11-14,02:38:35.198360,20.05,-74.76,-43.79,-97.1,25.5,-74.1,-88.89,16.89,161.94,19.8,10.6,1.7999999999999998
2022-11-14,02:38:35.212794,60.2,-67.9,-103.04,-93.89999999999999,18.0,-137.20000000000002,-87.24,17.09,162.85,20.599999999999998,11.1,4.5
2022-11-14,02:38:35.313755,81.32,-33.23,-138.95,-50.1,15.7,-196.0,-84.94,16.96,163.58,20.0,8.0,5.3
2022-11-14,02:38:35.414617,87.27,12.22,-155.32,55.50000000000001,-8.7,-181.1,-83.17,15.89,164.84,11.0,8.200000000000001,2.6
2022-11-14,02:38:35.514624,66.45,53.43,-163.1,116.7,-64.3,-96.7,-83.33,16.05,164.72,1.0,13.3,-0.4
2022-11-14,02:38:35.888739,62.93,72.72,-147.67,109.7,-142.1,-51.7,-83.78,16.12,164.79,-2.1,19.400000000000002,0.0
2022-11-14,02:38:35.893875,110.07,71.99,-86.05,101.29999999999998,-185.60000000000002,13.600000000000001,-83.86,16.26,164.72,-0.7000000000000001,22.1,-0.2
2022-11-14,02:38:35.897744,111.86,53.59,-68.6,58.3,-183.9,74.9,-84.23,16.55,165.02,1.0999999999999999,24.0,-0.7000000000000001
2022-11-14,02:38:35.912733,110.07,34.8,-67.89,18.4,-134.20000000000002,78.2,-85.02,17.05,165.11,4.7,25.1,-0.4
2022-11-14,02:38:36.012724,107.81,25.01,-68.57,-6.9,-91.4,44.1,-85.0,17.03,165.2,0.0,0.0,0.0
2022-11-14,02:38:36.112763,106.62,24.69,-70.38,-18.9,-42.3,-10.5,-84.81,17.54,165.45,3.0,-2.1999999999999997,-0.7000000000000001
2022-11-14,02:38:36.395090,110.24,34.91,-72.88,-32.800000000000004,33.300000000000004,-59.3,-84.81,17.39,166.09,0.0,0.0,0.0
2022-11-14,02:38:36.398712,111.63,54.99,-76.19,-61.0,99.2,-44.5,-84.6,16.86,166.11,0.6,-0.2,0.3
2022-11-14,02:38:36.412748,99.21,75.19,-112.82,-91.8,83.89999999999999,43.2,-83.72,16.37,166.31,4.3999999999999995,-3.6999999999999997,-0.5
2022-11-14,02:38:36.512718,72.02,60.62,-162.81,-158.6,-34.5,132.9,-83.7,15.26,166.28,2.1999999999999997,-4.0,-2.7
2022-11-14,02:38:36.612729,74.91,23.83,-162.54,-137.6,-129.6,277.09999999999997,-84.02,14.12,164.45,-2.3,1.2,-3.1
2022-11-14,02:38:36.712750,70.2,-22.3,-150.39,47.099999999999994,-166.9,317.6,-84.85,14.32,161.58,-6.6000000000000005,10.7,-2.1999999999999997
2022-11-14,02:38:37.034978,47.14,-58.49,-119.66,156.5,-163.7,175.5,-85.64,14.95,160.54,-11.899999999999999,17.8,0.0
2022-11-14,02:38:37.039936,11.83,-66.15,-64.03,140.2,-191.79999999999998,35.199999999999996,-86.08,15.58,160.35,-14.499999999999998,20.5,2.7
2022-11-14,02:38:37.043948,21.57,-54.44,-49.41,123.4,-212.4,-83.8,-85.96,17.13,161.15,1.4000000000000001,-0.3,-0.8999999999999999
2022-11-14,02:38:37.112741,42.94,-32.93,-52.99,77.8,-172.0,-193.0,-86.03,17.91,161.86,0.1,-0.3,0.1
2022-11-14,02:38:37.212712,57.26,-4.65,-56.96,2.7,-80.0,-246.0,-85.65,17.94,161.96,0.5,-3.6999999999999997,0.1
2022-11-14,02:38:37.312739,68.95,23.24,-59.25,-45.5,-0.7000000000000001,-173.0,-84.68,18.15,161.72,2.8000000000000003,-8.799999999999999,0.8
2022-11-14,02:38:37.597490,76.2,40.76,-61.21,-44.7,-21.9,-52.0,-83.78,17.98,161.62,0.0,0.0,0.0
2022-11-14,02:38:37.601007,76.07,48.23,-65.27,-24.0,-81.39999999999999,10.2,-83.22,17.92,161.72,-1.5,1.9,0.0
2022-11-14,02:38:37.612797,73.26,47.39,-68.39,-6.9,-106.4,32.300000000000004,-83.78,17.93,160.99,-3.5999999999999996,7.1,-2.1999999999999997
2022-11-14,02:38:37.712705,71.72,44.91,-69.29,-2.1999999999999997,-107.3,30.3,-84.11,18.46,160.0,-1.7999999999999998,9.9,-1.6
2022-11-14,02:38:37.812714,71.84,43.72,-69.25,-2.1,-101.4,23.5,-84.24,18.34,159.45,0.0,0.0,0.0
2022-11-14,02:38:37.912762,71.96,43.7,-69.06,-0.1,0.1,-0.2,-84.34,17.97,159.88,0.0,0.0,0.0
2022-11-14,02:38:38.233877,72.45,43.95,-69.14,-2.6,-0.7000000000000001,-1.7999999999999998,-84.3,17.85,160.39,-2.1999999999999997,0.3,0.0
2022-11-14,02:38:38.238850,72.32,44.09,-69.31,-2.8000000000000003,-4.6,0.1,-84.22,17.53,160.41,0.0,0.0,0.0
2022-11-14,02:38:38.242669,72.41,43.81,-69.47,-2.3,-8.1,1.6,-84.24,17.42,160.24,0.0,0.0,0.0
2022-11-14,02:38:38.312609,72.53,43.59,-69.65,0.0,0.0,0.0,-84.29,17.33,160.05,0.0,0.0,0.0
2022-11-14,02:38:38.412608,72.65,43.63,-69.62,0.0,0.0,0.0,-84.48,17.25,159.88,0.0,0.0,0.0
2022-11-14,02:38:38.512685,73.18,43.92,-69.65,-0.4,0.6,-1.0,-84.64,17.23,159.89,0.0,0.0,0.0
2022-11-14,02:38:38.794078,74.31,44.87,-70.17,-5.5,10.7,-9.5,-84.8,17.19,159.95,0.0,0.0,0.0
2022-11-14,02:38:38.797588,76.02,48.66,-70.25,-9.8,31.1,-24.3,-84.93,17.13,159.99,0.0,0.0,0.0
2022-11-14,02:38:38.812719,78.89,56.21,-68.57,-10.8,55.60000000000001,-31.8,-84.98,17.18,160.13,0.5,-0.2,0.2
2022-11-14,02:38:38.912681,86.04,65.67,-64.34,-10.9,63.4,-23.599999999999998,-84.68,17.11,160.74,0.0,0.0,0.0
2022-11-14,02:38:39.012693,99.63,74.83,-57.49,-10.4,48.199999999999996,-8.200000000000001,-84.4,17.18,161.4,0.0,0.0,0.0
2022-11-14,02:38:39.112680,118.29,79.75,-47.94,-7.1,20.599999999999998,3.1,-84.4,16.95,161.91,-2.1999999999999997,1.0999999999999999,-1.0999999999999999
2022-11-14,02:38:39.433823,122.92,79.46,-49.53,-2.7,-17.1,6.9,-84.79,17.04,161.97,-3.3000000000000003,3.5000000000000004,-0.2
2022-11-14,02:38:39.438927,117.82,78.17,-53.1,-1.7999999999999998,-31.1,6.0,-84.94,17.17,162.31,-4.3999999999999995,6.0,-0.1
2022-11-14,02:38:39.442735,113.29,76.55,-56.92,0.0,-35.699999999999996,5.8999999999999995,-85.21,17.15,162.22,-5.8999999999999995,9.1,0.4
2022-11-14,02:38:39.512687,111.84,74.89,-57.85,2.1999999999999997,-35.0,5.800000000000001,-85.16,17.22,162.16,0.0,0.0,0.0
2022-11-14,02:38:39.612671,111.78,73.46,-56.86,3.0,-32.800000000000004,4.7,-85.14,17.3,162.36,0.0,0.0,0.0
